"","gutenberg_id","text"
"5993",12242,"When we are going home."
"5994",12242,""
"5995",12242,"I 'm glad I don't believe it,"
"5996",12242,"For it would stop my breath,"
"5997",12242,"And I 'd like to look a little more"
"5998",12242,"At such a curious earth!"
"5999",12242,"I am glad they did believe it"
"6000",12242,"Whom I have never found"
"6001",12242,"Since the mighty autumn afternoon"
"6002",12242,"I left them in the ground."
"6003",12242,""
"6004",12242,""
"6005",12242,""
"6006",12242,""
"6007",12242,""
"6008",12242,"III."
"6009",12242,""
"6010",12242,"At least to pray is left, is left."
"6011",12242,"O Jesus! in the air"
"6012",12242,"I know not which thy chamber is, --"
"6013",12242,"I 'm knocking everywhere."
"6014",12242,""
"6015",12242,"Thou stirrest earthquake in the South,"
"6016",12242,"And maelstrom in the sea;"
"6017",12242,"Say, Jesus Christ of Nazareth,"
"6018",12242,"Hast thou no arm for me?"
"6019",12242,""
"6020",12242,""
"6021",12242,""
"6022",12242,""
"6023",12242,""
"6024",12242,"IV."
"6025",12242,""
"6026",12242,"EPITAPH."
"6027",12242,""
"6028",12242,"Step lightly on this narrow spot!"
"6029",12242,"The broadest land that grows"
"6030",12242,"Is not so ample as the breast"
"6031",12242,"These emerald seams enclose."
"6032",12242,""
"6033",12242,"Step lofty; for this name is told"
"6034",12242,"As far as cannon dwell,"
"6035",12242,"Or flag subsist, or fame export"
"6036",12242,"Her deathless syllable."
"6037",12242,""
"6038",12242,""
"6039",12242,""
"6040",12242,""
"6041",12242,""
"6042",12242,"V."
"6043",12242,""
"6044",12242,"Morns like these we parted;"
"6045",12242,"Noons like these she rose,"
"6046",12242,"Fluttering first, then firmer,"
"6047",12242,"To her fair repose."
"6048",12242,""
"6049",12242,"Never did she lisp it,"
"6050",12242,"And 't was not for me;"
"6051",12242,"She was mute from transport,"
"6052",12242,"I, from agony!"
"6053",12242,""
"6054",12242,"Till the evening, nearing,"
"6055",12242,"One the shutters drew --"
"6056",12242,"Quick! a sharper rustling!"
"6057",12242,"And this linnet flew!"
"6058",12242,""
"6059",12242,""
"6060",12242,""
"6061",12242,""
"6062",12242,""
"6063",12242,"VI."
"6064",12242,""
"6065",12242,"A death-blow is a life-blow to some"
"6066",12242,"Who, till they died, did not alive become;"
"6067",12242,"Who, had they lived, had died, but when"
"6068",12242,"They died, vitality begun."
"6069",12242,""
"6070",12242,""
"6071",12242,""
"6072",12242,""
"6073",12242,""
"6074",12242,"VII."
"6075",12242,""
"6076",12242,"I read my sentence steadily,"
"6077",12242,"Reviewed it with my eyes,"
"6078",12242,"To see that I made no mistake"
"6079",12242,"In its extremest clause, --"
"6080",12242,""
"6081",12242,"The date, and manner of the shame;"
"6082",12242,"And then the pious form"
"6083",12242,"That ""God have mercy"" on the soul"
"6084",12242,"The jury voted him."
"6085",12242,""
"6086",12242,"I made my soul familiar"
"6087",12242,"With her extremity,"
"6088",12242,"That at the last it should not be"
"6089",12242,"A novel agony,"
"6090",12242,""
"6091",12242,"But she and Death, acquainted,"
"6092",12242,"Meet tranquilly as friends,"
"6093",12242,"Salute and pass without a hint --"
"6094",12242,"And there the matter ends."
"6095",12242,""
"6096",12242,""
"6097",12242,""
"6098",12242,""
"6099",12242,""
"6100",12242,"VIII."
"6101",12242,""
"6102",12242,"I have not told my garden yet,"
"6103",12242,"Lest that should conquer me;"
"6104",12242,"I have not quite the strength now"
"6105",12242,"To break it to the bee."
"6106",12242,""
"6107",12242,"I will not name it in the street,"
"6108",12242,"For shops would stare, that I,"
"6109",12242,"So shy, so very ignorant,"
"6110",12242,"Should have the face to die."
"6111",12242,""
"6112",12242,"The hillsides must not know it,"
"6113",12242,"Where I have rambled so,"
"6114",12242,"Nor tell the loving forests"
"6115",12242,"The day that I shall go,"
"6116",12242,""
"6117",12242,"Nor lisp it at the table,"
"6118",12242,"Nor heedless by the way"
"6119",12242,"Hint that within the riddle"
"6120",12242,"One will walk to-day!"
"6121",12242,""
"6122",12242,""
"6123",12242,""
"6124",12242,""
"6125",12242,""
"6126",12242,"IX."
"6127",12242,""
"6128",12242,"THE BATTLE-FIELD."
"6129",12242,""
"6130",12242,"They dropped like flakes, they dropped like stars,"
"6131",12242,"   Like petals from a rose,"
"6132",12242,"When suddenly across the June"
"6133",12242,"   A wind with fingers goes."
"6134",12242,""
"6135",12242,"They perished in the seamless grass, --"
"6136",12242,"   No eye could find the place;"
"6137",12242,"But God on his repealless list"
"6138",12242,"   Can summon every face."
"6139",12242,""
"6140",12242,""
"6141",12242,""
"6142",12242,""
"6143",12242,""
"6144",12242,"X."
"6145",12242,""
"6146",12242,"The only ghost I ever saw"
"6147",12242,"Was dressed in mechlin, -- so;"
"6148",12242,"He wore no sandal on his foot,"
"6149",12242,"And stepped like flakes of snow."
"6150",12242,"His gait was soundless, like the bird,"
"6151",12242,"But rapid, like the roe;"
"6152",12242,"His fashions quaint, mosaic,"
"6153",12242,"Or, haply, mistletoe."
"6154",12242,""
"6155",12242,"His conversation seldom,"
"6156",12242,"His laughter like the breeze"
"6157",12242,"That dies away in dimples"
"6158",12242,"Among the pensive trees."
"6159",12242,"Our interview was transient,--"
"6160",12242,"Of me, himself was shy;"
"6161",12242,"And God forbid I look behind"
"6162",12242,"Since that appalling day!"
"6163",12242,""
"6164",12242,""
"6165",12242,""
"6166",12242,""
"6167",12242,""
"6168",12242,"XI."
"6169",12242,""
"6170",12242,"Some, too fragile for winter winds,"
"6171",12242,"The thoughtful grave encloses, --"
"6172",12242,"Tenderly tucking them in from frost"
"6173",12242,"Before their feet are cold."
"6174",12242,""
"6175",12242,"Never the treasures in her nest"
"6176",12242,"The cautious grave exposes,"
"6177",12242,"Building where schoolboy dare not look"
"6178",12242,"And sportsman is not bold."
"6179",12242,""
"6180",12242,"This covert have all the children"
"6181",12242,"Early aged, and often cold, --"
"6182",12242,"Sparrows unnoticed by the Father;"
"6183",12242,"Lambs for whom time had not a fold."
"6184",12242,""
"6185",12242,""
"6186",12242,""
"6187",12242,""
"6188",12242,""
"6189",12242,"XII."
"6190",12242,""
"6191",12242,"As by the dead we love to sit,"
"6192",12242,"Become so wondrous dear,"
"6193",12242,"As for the lost we grapple,"
"6194",12242,"Though all the rest are here, --"
"6195",12242,""
"6196",12242,"In broken mathematics"
"6197",12242,"We estimate our prize,"
"6198",12242,"Vast, in its fading ratio,"
"6199",12242,"To our penurious eyes!"
"6200",12242,""
"6201",12242,""
"6202",12242,""
"6203",12242,""
"6204",12242,""
"6205",12242,"XIII."
"6206",12242,""
"6207",12242,"MEMORIALS."
"6208",12242,""
"6209",12242,"Death sets a thing significant"
"6210",12242,"The eye had hurried by,"
"6211",12242,"Except a perished creature"
"6212",12242,"Entreat us tenderly"
"6213",12242,""
"6214",12242,"To ponder little workmanships"
"6215",12242,"In crayon or in wool,"
"6216",12242,"With ""This was last her fingers did,"""
"6217",12242,"Industrious until"
"6218",12242,""
"6219",12242,"The thimble weighed too heavy,"
"6220",12242,"The stitches stopped themselves,"
"6221",12242,"And then 't was put among the dust"
"6222",12242,"Upon the closet shelves."
"6223",12242,""
"6224",12242,"A book I have, a friend gave,"
"6225",12242,"Whose pencil, here and there,"
"6226",12242,"Had notched the place that pleased him, --"
"6227",12242,"At rest his fingers are."
"6228",12242,""
"6229",12242,"Now, when I read, I read not,"
"6230",12242,"For interrupting tears"
"6231",12242,"Obliterate the etchings"
"6232",12242,"Too costly for repairs."
"6233",12242,""
"6234",12242,""
"6235",12242,""
"6236",12242,""
"6237",12242,""
"6238",12242,"XIV."
"6239",12242,""
"6240",12242,"I went to heaven, --"
"6241",12242,"'T was a small town,"
"6242",12242,"Lit with a ruby,"
"6243",12242,"Lathed with down."
"6244",12242,"Stiller than the fields"
"6245",12242,"At the full dew,"
"6246",12242,"Beautiful as pictures"
"6247",12242,"No man drew."
"6248",12242,"People like the moth,"
"6249",12242,"Of mechlin, frames,"
"6250",12242,"Duties of gossamer,"
"6251",12242,"And eider names."
"6252",12242,"Almost contented"
"6253",12242,"I could be"
"6254",12242,"'Mong such unique"
"6255",12242,"Society."
"6256",12242,""
"6257",12242,""
"6258",12242,""
"6259",12242,""
"6260",12242,""
"6261",12242,"XV."
"6262",12242,""
"6263",12242,"Their height in heaven comforts not,"
"6264",12242,"Their glory nought to me;"
"6265",12242,"'T was best imperfect, as it was;"
"6266",12242,"I 'm finite, I can't see."
"6267",12242,""
"6268",12242,"The house of supposition,"
"6269",12242,"The glimmering frontier"
"6270",12242,"That skirts the acres of perhaps,"
"6271",12242,"To me shows insecure."
"6272",12242,""
"6273",12242,"The wealth I had contented me;"
"6274",12242,"If 't was a meaner size,"
"6275",12242,"Then I had counted it until"
"6276",12242,"It pleased my narrow eyes"
"6277",12242,""
"6278",12242,"Better than larger values,"
"6279",12242,"However true their show;"
"6280",12242,"This timid life of evidence"
"6281",12242,"Keeps pleading, ""I don't know."""
"6282",12242,""
"6283",12242,""
"6284",12242,""
"6285",12242,""
"6286",12242,""
"6287",12242,"XVI."
"6288",12242,""
"6289",12242,"There is a shame of nobleness"
"6290",12242,"Confronting sudden pelf, --"
"6291",12242,"A finer shame of ecstasy"
"6292",12242,"Convicted of itself."
"6293",12242,""
"6294",12242,"A best disgrace a brave man feels,"
"6295",12242,"Acknowledged of the brave, --"
"6296",12242,"One more ""Ye Blessed"" to be told;"
"6297",12242,"But this involves the grave."
"6298",12242,""
"6299",12242,""
"6300",12242,""
"6301",12242,""
"6302",12242,""
"6303",12242,"XVII."
"6304",12242,""
"6305",12242,"TRIUMPH."
"6306",12242,""
"6307",12242,"Triumph may be of several kinds."
"6308",12242,"There 's triumph in the room"
"6309",12242,"When that old imperator, Death,"
"6310",12242,"By faith is overcome."
"6311",12242,""
"6312",12242,"There 's triumph of the finer mind"
"6313",12242,"When truth, affronted long,"
"6314",12242,"Advances calm to her supreme,"
"6315",12242,"Her God her only throng."
"6316",12242,""
"6317",12242,"A triumph when temptation's bribe"
"6318",12242,"Is slowly handed back,"
"6319",12242,"One eye upon the heaven renounced"
"6320",12242,"And one upon the rack."
"6321",12242,""
"6322",12242,"Severer triumph, by himself"
"6323",12242,"Experienced, who can pass"
"6324",12242,"Acquitted from that naked bar,"
"6325",12242,"Jehovah's countenance!"
"6326",12242,""
"6327",12242,""
"6328",12242,""
"6329",12242,""
"6330",12242,""
"6331",12242,"XVIII."
"6332",12242,""
"6333",12242,"Pompless no life can pass away;"
"6334",12242,"    The lowliest career"
"6335",12242,"To the same pageant wends its way"
"6336",12242,"    As that exalted here."
"6337",12242,"How cordial is the mystery!"
"6338",12242,"    The hospitable pall"
"6339",12242,"A ""this way"" beckons spaciously, --"
"6340",12242,"    A miracle for all!"
"6341",12242,""
"6342",12242,""
"6343",12242,""
"6344",12242,""
"6345",12242,""
"6346",12242,"XIX."
"6347",12242,""
"6348",12242,"I noticed people disappeared,"
"6349",12242,"When but a little child, --"
"6350",12242,"Supposed they visited remote,"
"6351",12242,"Or settled regions wild."
"6352",12242,""
"6353",12242,"Now know I they both visited"
"6354",12242,"And settled regions wild,"
"6355",12242,"But did because they died, -- a fact"
"6356",12242,"Withheld the little child!"
"6357",12242,""
"6358",12242,""
"6359",12242,""
"6360",12242,""
"6361",12242,""
"6362",12242,"XX."
"6363",12242,""
"6364",12242,"FOLLOWING."
"6365",12242,""
"6366",12242,"I had no cause to be awake,"
"6367",12242,"My best was gone to sleep,"
"6368",12242,"And morn a new politeness took,"
"6369",12242,"And failed to wake them up,"
"6370",12242,""
"6371",12242,"But called the others clear,"
"6372",12242,"And passed their curtains by."
"6373",12242,"Sweet morning, when I over-sleep,"
"6374",12242,"Knock, recollect, for me!"
"6375",12242,""
"6376",12242,"I looked at sunrise once,"
"6377",12242,"And then I looked at them,"
"6378",12242,"And wishfulness in me arose"
"6379",12242,"For circumstance the same."
"6380",12242,""
"6381",12242,"'T was such an ample peace,"
"6382",12242,"It could not hold a sigh, --"
"6383",12242,"'T was Sabbath with the bells divorced,"
"6384",12242,"'T was sunset all the day."
"6385",12242,""
"6386",12242,"So choosing but a gown"
"6387",12242,"And taking but a prayer,"
"6388",12242,"The only raiment I should need,"
"6389",12242,"I struggled, and was there."
"6390",12242,""
"6391",12242,""
"6392",12242,""
"6393",12242,""
"6394",12242,""
"6395",12242,"XXI."
"6396",12242,""
"6397",12242,"If anybody's friend be dead,"
"6398",12242,"It 's sharpest of the theme"
"6399",12242,"The thinking how they walked alive,"
"6400",12242,"At such and such a time."
"6401",12242,""
"6402",12242,"Their costume, of a Sunday,"
"6403",12242,"Some manner of the hair, --"
"6404",12242,"A prank nobody knew but them,"
"6405",12242,"Lost, in the sepulchre."
"6406",12242,""
"6407",12242,"How warm they were on such a day:"
"6408",12242,"You almost feel the date,"
"6409",12242,"So short way off it seems; and now,"
"6410",12242,"They 're centuries from that."
"6411",12242,""
"6412",12242,"How pleased they were at what you said;"
"6413",12242,"You try to touch the smile,"
"6414",12242,"And dip your fingers in the frost:"
"6415",12242,"When was it, can you tell,"
"6416",12242,""
"6417",12242,"You asked the company to tea,"
"6418",12242,"Acquaintance, just a few,"
"6419",12242,"And chatted close with this grand thing"
"6420",12242,"That don't remember you?"
"6421",12242,""
"6422",12242,"Past bows and invitations,"
"6423",12242,"Past interview, and vow,"
"6424",12242,"Past what ourselves can estimate, --"
"6425",12242,"That makes the quick of woe!"
"6426",12242,""
"6427",12242,""
"6428",12242,""
"6429",12242,""
"6430",12242,""
"6431",12242,"XXII."
"6432",12242,""
"6433",12242,"THE JOURNEY."
"6434",12242,""
"6435",12242,"Our journey had advanced;"
"6436",12242,"Our feet were almost come"
"6437",12242,"To that odd fork in Being's road,"
"6438",12242,"Eternity by term."
"6439",12242,""
"6440",12242,"Our pace took sudden awe,"
"6441",12242,"Our feet reluctant led."
"6442",12242,"Before were cities, but between,"
"6443",12242,"The forest of the dead."
"6444",12242,""
"6445",12242,"Retreat was out of hope, --"
"6446",12242,"Behind, a sealed route,"
"6447",12242,"Eternity's white flag before,"
"6448",12242,"And God at every gate."
"6449",12242,""
"6450",12242,""
"6451",12242,""
"6452",12242,""
"6453",12242,""
"6454",12242,"XXIII."
"6455",12242,""
"6456",12242,"A COUNTRY BURIAL."
"6457",12242,""
"6458",12242,"Ample make this bed."
"6459",12242,"Make this bed with awe;"
"6460",12242,"In it wait till judgment break"
"6461",12242,"Excellent and fair."
"6462",12242,""
"6463",12242,"Be its mattress straight,"
"6464",12242,"Be its pillow round;"
"6465",12242,"Let no sunrise' yellow noise"
"6466",12242,"Interrupt this ground."
"6467",12242,""
"6468",12242,""
"6469",12242,""
"6470",12242,""
"6471",12242,""
"6472",12242,"XXIV."
"6473",12242,""
"6474",12242,"GOING."
"6475",12242,""
"6476",12242,"On such a night, or such a night,"
"6477",12242,"Would anybody care"
"6478",12242,"If such a little figure"
"6479",12242,"Slipped quiet from its chair,"
"6480",12242,""
"6481",12242,"So quiet, oh, how quiet!"
"6482",12242,"That nobody might know"
"6483",12242,"But that the little figure"
"6484",12242,"Rocked softer, to and fro?"
"6485",12242,""
"6486",12242,"On such a dawn, or such a dawn,"
"6487",12242,"Would anybody sigh"
"6488",12242,"That such a little figure"
"6489",12242,"Too sound asleep did lie"
"6490",12242,""
"6491",12242,"For chanticleer to wake it, --"
"6492",12242,"Or stirring house below,"
"6493",12242,"Or giddy bird in orchard,"
"6494",12242,"Or early task to do?"
"6495",12242,""
"6496",12242,"There was a little figure plump"
"6497",12242,"For every little knoll,"
"6498",12242,"Busy needles, and spools of thread,"
"6499",12242,"And trudging feet from school."
"6500",12242,""
"6501",12242,"Playmates, and holidays, and nuts,"
"6502",12242,"And visions vast and small."
"6503",12242,"Strange that the feet so precious charged"
